user_id	tag_id	readtime	
18	32	0.26	
18	33	0.429	
18	34	0.356	
18	35	0.147	
18	36	0.454	
18	37	0.018	
18	38	0.496	
18	39	0.062	
18	40	0.145	
18	41	0.309	
18	42	0.417	
18	43	0.151	
18	44	0.153	
18	45	0.256	
18	46	0.42	
18	47	0.248	
18	48	0.223	
18	49	0.015	
18	50	0.325	
18	51	0.181	
18	52	0.377	
18	53	0.241	
18	54	0.456	
18	55	0.285	
18	56	0.396	
18	57	0.223	
18	58	0.027	
18	59	0.468	
18	60	0	
18	61	0.049	
18	62	0.234	
18	63	0.35	
18	64	0.374	
18	65	0.322	
18	66	0.114	
18	67	0.321	
18	68	0.437	
18	69	0.472	
18	70	0.418	
18	71	0.045	
18	72	0.154	
18	73	0.047	
18	74	0.016	
18	75	0.289	
18	76	0.092	
18	77	0.03	
18	78	0.179	
18	79	0.419	
18	80	0.387	
18	81	0.021	
18	82	0.456	
18	83	0.412	
18	84	0.364	
18	85	0.28	
18	86	0.46	
18	87	0.074	
18	88	0.199	
18	89	0.201	
18	90	0.275	
18	91	0.269	
18	92	0.146	
18	93	0.261	
18	94	0.228	
18	95	0.23	
18	96	0.437	
18	97	0.36	
18	98	0.03	
18	99	0.183	
18	100	0.13	
18	101	0.041	
18	102	0.425	
18	103	0.087	
18	104	0.185	
18	105	0.145	
18	106	0.01	
18	107	0.457	
18	108	0.11	
18	109	0.041	
18	110	0.078	
18	111	0.155	
18	112	0.288	
18	113	0.433	
18	114	0.393	
18	115	0.306	
18	116	0.341	
18	117	0.202	
18	118	0.099	
18	119	0.156	
18	120	0.303	
18	121	0.466	
18	122	0.234	
18	123	0.199	
18	124	0.069	
18	125	0.285	
18	126	0.249	
18	127	0.073	
18	128	0.35	
18	129	0.324	
18	130	0.103	
18	131	0.042	
18	132	0.27	
18	133	0.208	
18	134	0.409	
18	135	0.486	
18	136	0.092	
18	137	0.024	
18	138	0.09	
18	139	0.082	
18	140	0.434	
18	141	0.465	
18	142	0.397	
18	143	0.26	
18	144	0.291	
18	145	0.295	
18	146	0.455	
18	147	0.259	
18	148	0.315	
18	149	0.217	
18	150	0.356	
18	151	0.42	
18	152	0.404	
18	153	0.333	
18	154	0.371	
18	155	0.463	
18	156	0.226	
18	157	0.414	
18	158	0.451	
18	159	0.413	
18	160	0.373	
18	161	0.459	
18	162	0.454	
18	163	0.029	
18	164	0.5	
18	165	0.142	
18	166	0.002	
18	167	0.005	
18	168	0.474	
18	169	0.398	
18	170	0.164	
18	171	0.022	
18	172	0.48	
18	173	0.172	
18	174	0.412	
18	175	0.294	
18	176	0.229	
18	177	0.009	
18	178	0.36	
18	179	0.429	
18	180	0.136	
18	181	0.42	
19	1	0.434	
19	2	0.163	
19	3	0.278	
19	4	0.236	
19	5	0.428	
19	6	0.345	
19	7	0.299	
19	8	0.01	
19	9	0.256	
19	10	0.264	
19	11	0.375	
19	12	0.322	
19	13	0.285	
19	14	0.196	
19	15	0.037	
19	16	0.365	
19	17	0.06	
19	18	0.444	
19	19	0.473	
19	20	0.094	
19	21	0.092	
19	22	0.132	
19	23	0.498	
19	24	0.242	
19	25	0.106	
19	26	0.298	
19	27	0.426	
19	28	0.201	
19	29	0.179	
19	30	0.181	
19	31	0.489	
19	32	0.268	
19	33	0.03	
19	34	0.317	
19	35	0.19	
19	36	0.496	
19	37	0.183	
19	38	0.058	
19	39	0.107	
19	40	0.442	
19	41	0.003	
19	42	0.463	
19	43	0.288	
19	44	0.113	
19	45	0.42	
19	46	0.004	
19	47	0.396	
19	48	0.226	
19	49	0.273	
19	50	0.376	
19	51	0.403	
19	52	0.403	
19	53	0.427	
19	54	0.305	
19	55	0.463	
19	56	0.458	
19	57	0.006	
19	58	0.071	
19	59	0.327	
19	60	0.231	
19	61	0.295	
19	62	0.479	
19	63	0.454	
19	64	0.311	
19	65	0.044	
19	66	0.259	
19	67	0.423	
19	68	0.052	
19	69	0.124	
19	70	0.316	
19	71	0.307	
19	72	0.059	
19	73	0.498	
19	74	0.467	
19	75	0.456	
19	76	0.048	
19	77	0.177	
19	78	0.053	
19	79	0.487	
19	80	0.331	
19	81	0.386	
19	82	0.061	
19	83	0.267	
19	84	0.024	
19	85	0.166	
19	86	0.107	
19	87	0.147	
19	88	0.327	
19	89	0.438	
19	90	0.336	
19	91	0.454	
19	92	0.127	
19	93	0.431	
19	94	0.286	
19	95	0.225	
19	96	0.362	
19	97	0.273	
19	98	0.204	
19	99	0.178	
19	100	0.08	
19	101	0.26	
19	102	0.47	
19	103	0.119	
19	104	0.139	
19	105	0.437	
19	106	0.132	
19	107	0.011	
19	108	0.354	
19	109	0.471	
19	110	0.333	
19	111	0.058	
19	112	0.352	
19	113	0.392	
19	114	0.246	
19	115	0.207	
19	116	0.435	
19	117	0.019	
19	118	0.367	
19	119	0.182	
19	120	0.34	
19	121	0.1	
19	122	0.448	
19	123	0.451	
19	124	0.438	
19	125	0.486	
19	126	0.365	
19	127	0.004	
19	128	0.215	
19	129	0.463	
19	130	0.038	
19	131	0.435	
19	132	0.215	
19	133	0.469	
19	134	0.4	
19	135	0.499	
19	136	0.205	
19	137	0.316	
19	138	0.263	
19	139	0.427	
19	140	0.099	
19	141	0.002	
19	142	0.227	
19	143	0.488	
19	144	0.307	
19	145	0.033	
19	146	0.291	
19	147	0.417	
19	148	0.066	
19	149	0.495	
19	150	0.315	
19	151	0.294	
19	152	0.041	
19	153	0.467	
19	154	0.193	
19	155	0.202	
19	156	0.347	
19	157	0.431	
19	158	0.403	
19	159	0.272	
19	160	0.029	
19	161	0.028	
19	162	0.331	
19	163	0.085	
19	164	0.279	
19	165	0.265	
19	166	0.138	
19	167	0.3	
19	168	0.235	
19	169	0.206	
19	170	0.435	
19	171	0.436	
19	172	0.076	
19	173	0.161	
19	174	0.456	
19	175	0.279	
19	176	0.154	
19	177	0.426	
19	178	0.115	
19	179	0.238	
19	180	0.036	
19	181	0.359	
20	1	0.219	
20	2	0.229	
20	3	0.012	
20	4	0.356	
20	5	0.027	
20	6	0.211	
20	7	0.392	
20	8	0.247	
20	9	0.064	
20	10	0.272	
20	11	0.158	
20	12	0.058	
20	13	0.037	
20	14	0.021	
20	15	0.047	
20	16	0.466	
20	17	0.043	
20	18	0.365	
20	19	0.228	
20	20	0.159	
20	21	0.22	
20	22	0.318	
20	23	0.493	
20	24	0.162	
20	25	0.209	
20	26	0.164	
20	27	0.302	
20	28	0.085	
20	29	0.124	
20	30	0.039	
20	31	0.493	
20	32	0.146	
20	33	0.183	
20	34	0.193	
20	35	0	
20	36	0.444	
20	37	0.341	
20	38	0.117	
20	39	0.403	
20	40	0.054	
20	41	0.253	
20	42	0.061	
20	43	0.024	
20	44	0.045	
20	45	0.161	
20	46	0.188	
20	47	0.343	
20	48	0.405	
20	49	0.05	
20	50	0.432	
20	51	0.074	
20	52	0.183	
20	53	0.376	
20	54	0.303	
20	55	0.343	
20	56	0.32	
20	57	0.177	
20	58	0.397	
20	59	0.082	
20	60	0.197	
20	61	0.134	
20	62	0.134	
20	63	0.01	
20	64	0.377	
20	65	0.299	
20	66	0.001	
20	67	0.181	
20	68	0.014	
20	69	0.217	
20	70	0.45	
20	71	0.449	
20	72	0.223	
20	73	0.128	
20	74	0.203	
20	75	0.444	
20	76	0.479	
20	77	0.103	
20	78	0.448	
20	79	0.374	
20	80	0.178	
20	81	0.251	
20	82	0.488	
20	83	0.156	
20	84	0.497	
20	85	0.367	
20	86	0.294	
20	87	0.031	
20	88	0.389	
20	89	0.164	
20	90	0.026	
20	91	0.376	
20	92	0.391	
20	93	0.088	
20	94	0	
20	95	0.43	
20	96	0.433	
20	97	0.46	
20	98	0.276	
20	99	0.14	
20	100	0.032	
20	101	0.469	
20	102	0.283	
20	103	0.11	
20	104	0.356	
20	105	0.116	
20	106	0.088	
20	107	0.027	
20	108	0.12	
20	109	0.07	
20	110	0.057	
20	111	0.192	
20	112	0.376	
20	113	0.358	
20	114	0.038	
20	115	0.061	
20	116	0.079	
20	117	0.318	
20	118	0.051	
20	119	0.388	
20	120	0.316	
20	121	0.436	
20	122	0.379	
20	123	0.206	
20	124	0.407	
20	125	0.078	
20	126	0.472	
20	127	0.009	
20	128	0.039	
20	129	0.349	
20	130	0.263	
20	131	0.32	
20	132	0.078	
20	133	0.023	
20	134	0.2	
20	135	0.307	
20	136	0.386	
20	137	0.234	
20	138	0.368	
20	139	0.281	
20	140	0.473	
20	141	0.401	
20	142	0.046	
20	143	0.471	
20	144	0.433	
20	145	0.429	
20	146	0.137	
20	147	0.067	
20	148	0.205	
20	149	0.482	
20	150	0.004	
20	151	0.38	
20	152	0.464	
20	153	0.053	
20	154	0.021	
20	155	0.421	
20	156	0.28	
20	157	0.39	
20	158	0.339	
20	159	0.029	
20	160	0.053	
20	161	0.101	
20	162	0.001	
20	163	0.202	
20	164	0.106	
20	165	0.015	
20	166	0.488	
20	167	0.23	
20	168	0.278	
20	169	0.443	
20	170	0.308	
20	171	0.255	
20	172	0.345	
20	173	0.291	
20	174	0.133	
20	175	0.185	
20	176	0.11	
20	177	0.296	
20	178	0.446	
20	179	0.269	
20	180	0.06	
20	181	0.014	
21	1	0.308	
21	2	0.403	
21	3	0.395	
21	4	0.015	
21	5	0.094	
21	6	0.088	
21	7	0.321	
21	8	0.471	
21	9	0.058	
21	10	0.368	
21	11	0.221	
21	12	0.472	
21	13	0.052	
21	14	0.171	
21	15	0.29	
21	16	0.256	
21	17	0.265	
21	18	0.157	
21	19	0.461	
21	20	0.021	
21	21	0.152	
21	22	0.306	
21	23	0.427	
21	24	0.292	
21	25	0.086	
21	26	0.166	
21	27	0.164	
21	28	0.036	
21	29	0.284	
21	30	0.36	
21	31	0.326	
21	32	0.087	
21	33	0.285	
21	34	0.18	
21	35	0.176	
21	36	0.325	
21	37	0.406	
21	38	0.071	
21	39	0.311	
21	40	0.178	
21	41	0.272	
21	42	0.295	
21	43	0.389	
21	44	0.184	
21	45	0.002	
21	46	0.325	
21	47	0.074	
21	48	0.412	
21	49	0.203	
21	50	0.425	
21	51	0.01	
21	52	0.355	
21	53	0.21	
21	54	0.317	
21	55	0.412	
21	56	0.32	
21	57	0.22	
21	58	0.449	
21	59	0.111	
21	60	0.005	
21	61	0.014	
21	62	0.093	
21	63	0.374	
21	64	0.192	
21	65	0.346	
21	66	0.261	
21	67	0.078	
21	68	0.21	
21	69	0.47	
21	70	0.271	
21	71	0.16	
21	72	0.47	
21	73	0.248	
21	74	0.305	
21	75	0.156	
21	76	0.058	
21	77	0.031	
21	78	0.078	
21	79	0.332	
21	80	0.328	
21	81	0.172	
21	82	0.049	
21	83	0.424	
21	84	0.102	
21	85	0.344	
21	86	0.438	
21	87	0.196	
21	88	0.004	
21	89	0.267	
21	90	0.157	
21	91	0.373	
21	92	0.335	
21	93	0.362	
21	94	0.088	
21	95	0.241	
21	96	0.248	
21	97	0.158	
21	98	0.299	
21	99	0.449	
21	100	0.281	
21	101	0.099	
21	102	0.358	
21	103	0.034	
21	104	0.371	
21	105	0	
21	106	0.191	
21	107	0.294	
21	108	0.179	
21	109	0.037	
21	110	0.329	
21	111	0.323	
21	112	0.363	
21	113	0.226	
21	114	0.332	
21	115	0.089	
21	116	0.409	
21	117	0.48	
21	118	0.237	
21	119	0.052	
21	120	0.281	
21	121	0.468	
21	122	0.466	
21	123	0.489	
21	124	0.487	
21	125	0.472	
21	126	0.178	
21	127	0.297	
21	128	0.018	
21	129	0.482	
21	130	0.375	
21	131	0.172	
21	132	0.326	
21	133	0.131	
21	134	0.132	
21	135	0.174	
21	136	0.248	
21	137	0.381	
21	138	0.457	
21	139	0.106	
21	140	0.113	
21	141	0.036	
21	142	0.099	
21	143	0.111	
21	144	0.441	
21	145	0.368	
21	146	0.322	
21	147	0.317	
21	148	0.054	
21	149	0.326	
21	150	0.312	
21	151	0.351	
21	152	0.4	
21	153	0.057	
21	154	0.248	
21	155	0.192	
21	156	0.209	
21	157	0.421	
21	158	0.459	
21	159	0.259	
21	160	0.232	
21	161	0.281	
21	162	0.344	
21	163	0.147	
21	164	0.168	
21	165	0.364	
21	166	0.265	
21	167	0.433	
21	168	0.022	
21	169	0.282	
21	170	0.313	
21	171	0.464	
21	172	0.171	
21	173	0.225	
21	174	0.355	
21	175	0.358	
21	176	0.076	
21	177	0.217	
21	178	0.081	
21	179	0.269	
21	180	0.406	
21	181	0.122	
22	1	0.433	
22	2	0.211	
22	3	0.423	
22	4	0.47	
22	5	0.312	
22	6	0.012	
22	7	0.056	
22	8	0.422	
22	9	0.048	
22	10	0.053	
22	11	0.282	
22	12	0.152	
22	13	0.117	
22	14	0.172	
22	15	0.444	
22	16	0.297	
22	17	0.309	
22	18	0.16	
22	19	0.108	
22	20	0.267	
22	21	0.255	
22	22	0.302	
22	23	0.369	
22	24	0.36	
22	25	0.375	
22	26	0.245	
22	27	0.145	
22	28	0.096	
22	29	0.096	
22	30	0.137	
22	31	0.471	
22	32	0.284	
22	33	0.45	
22	34	0.447	
22	35	0.025	
22	36	0.212	
22	37	0.363	
22	38	0.417	
22	39	0.177	
22	40	0.242	
22	41	0.076	
22	42	0.147	
22	43	0.424	
22	44	0.438	
22	45	0.126	
22	46	0.395	
22	47	0.088	
22	48	0.402	
22	49	0.393	
22	50	0.454	
22	51	0.029	
22	52	0.092	
22	53	0.167	
22	54	0.374	
22	55	0.41	
22	56	0.038	
22	57	0.06	
22	58	0.253	
22	59	0.47	
22	60	0.256	
22	61	0.437	
22	62	0.015	
22	63	0.446	
22	64	0.366	
22	65	0.324	
22	66	0.432	
22	67	0.16	
22	68	0.381	
22	69	0.482	
22	70	0.447	
22	71	0.233	
22	72	0.065	
22	73	0.429	
22	74	0	
22	75	0.355	
22	76	0.361	
22	77	0.376	
22	78	0.305	
22	79	0.381	
22	80	0.327	
22	81	0.203	
22	82	0.036	
22	83	0.207	
22	84	0.416	
22	85	0.126	
22	86	0.282	
22	87	0.215	
22	88	0.38	
22	89	0.199	
22	90	0.441	
22	91	0.174	
22	92	0.497	
22	93	0.318	
22	94	0.294	
22	95	0.342	
22	96	0.318	
22	97	0.334	
22	98	0.233	
22	99	0.381	
22	100	0.325	
22	101	0.48	
22	102	0.336	
22	103	0.244	
22	104	0.142	
22	105	0.085	
22	106	0.272	
22	107	0.07	
22	108	0.088	
22	109	0.275	
22	110	0.307	
22	111	0.214	
22	112	0.485	
22	113	0.104	
22	114	0.336	
22	115	0.363	
22	116	0.445	
22	117	0.003	
22	118	0.082	
22	119	0.437	
22	120	0.468	
22	121	0.073	
22	122	0.068	
22	123	0.028	
22	124	0.479	
22	125	0.465	
22	126	0.429	
22	127	0.325	
22	128	0.295	
22	129	0.137	
22	130	0.006	
22	131	0.224	
22	132	0.166	
22	133	0.407	
22	134	0.095	
22	135	0.07	
22	136	0.456	
22	137	0.046	
22	138	0.358	
22	139	0.13	
22	140	0.097	
22	141	0.221	
22	142	0.341	
22	143	0.389	
22	144	0.271	
22	145	0.441	
22	146	0.357	
22	147	0.369	
22	148	0.018	
22	149	0.181	
22	150	0.4	
22	151	0.132	
22	152	0.441	
22	153	0.475	
22	154	0.186	
22	155	0.245	
22	156	0.473	
22	157	0.36	
22	158	0.182	
22	159	0.475	
22	160	0.209	
22	161	0.045	
22	162	0.477	
22	163	0.4	
22	164	0.318	
22	165	0.185	
22	166	0.388	
22	167	0.475	
22	168	0.005	
22	169	0.359	
22	170	0.362	
22	171	0.008	
22	172	0.448	
22	173	0.004	
22	174	0.145	
22	175	0.025	
22	176	0.295	
22	177	0.488	
22	178	0.32	
22	179	0.426	
22	180	0.326	
22	181	0.011	
23	1	0.204	
23	2	0.247	
23	3	0.142	
23	4	0.166	
23	5	0.223	
23	6	0.037	
23	7	0.034	
23	8	0.19	
23	9	0.229	
23	10	0.355	
23	11	0.266	
23	12	0.404	
23	13	0.427	
23	14	0.229	
23	15	0.478	
23	16	0.32	
23	17	0.155	
23	18	0.344	
23	19	0.194	
23	20	0.304	
23	21	0.341	
23	22	0.3	
23	23	0.154	
23	24	0.495	
23	25	0.365	
23	26	0.353	
23	27	0.303	
23	28	0.286	
23	29	0.418	
23	30	0.467	
23	31	0.386	
23	32	0.428	
23	33	0.11	
23	34	0.191	
23	35	0.371	
23	36	0.234	
23	37	0.154	
23	38	0.317	
23	39	0.111	
23	40	0.071	
23	41	0.418	
23	42	0.178	
23	43	0.336	
23	44	0.406	
23	45	0.337	
23	46	0.221	
23	47	0.27	
23	48	0.365	
23	49	0.115	
23	50	0.422	
23	51	0.394	
23	52	0.468	
23	53	0.465	
23	54	0.391	
23	55	0.249	
23	56	0.025	
23	57	0.065	
23	58	0.17	
23	59	0.301	
23	60	0.2	
23	61	0.004	
23	62	0.011	
23	63	0.03	
23	64	0.021	
23	65	0.41	
23	66	0.048	
23	67	0.342	
23	68	0.252	
23	69	0.317	
23	70	0.184	
23	71	0.019	
23	72	0.331	
23	73	0.049	
23	74	0.148	
23	75	0.202	
23	76	0.028	
23	77	0.248	
23	78	0.135	
23	79	0.004	
23	80	0.033	
23	81	0.308	
23	82	0.347	
23	83	0.168	
23	84	0.32	
23	85	0.298	
23	86	0.389	
23	87	0.183	
23	88	0.064	
23	89	0.087	
23	90	0.348	
23	91	0.133	
23	92	0.134	
23	93	0.253	
23	94	0.446	
23	95	0.398	
23	96	0.036	
23	97	0.122	
23	98	0.304	
23	99	0.237	
23	100	0.458	
23	101	0.357	
23	102	0.24	
23	103	0.39	
23	104	0.061	
23	105	0.138	
23	106	0.199	
23	107	0.498	
23	108	0.477	
23	109	0.366	
23	110	0.123	
23	111	0.129	
23	112	0.124	
23	113	0.018	
23	114	0.062	
23	115	0.002	
23	116	0.262	
23	117	0.225	
23	118	0.439	
23	119	0.044	
23	120	0.135	
23	121	0.185	
23	122	0.119	
23	123	0.15	
23	124	0.305	
23	125	0.422	
23	126	0.327	
23	127	0.204	
23	128	0.068	
23	129	0.213	
23	130	0.011	
23	131	0.365	
23	132	0.013	
23	133	0.324	
23	134	0.099	
23	135	0.439	
23	136	0.276	
23	137	0.165	
23	138	0.301	
23	139	0.483	
23	140	0.362	
23	141	0.388	
23	142	0.124	
23	143	0.411	
23	144	0.342	
23	145	0.393	
23	146	0.134	
23	147	0.31	
23	148	0.378	
23	149	0.158	
23	150	0.351	
23	151	0.24	
23	152	0.417	
23	153	0.075	
23	154	0.349	
23	155	0.313	
23	156	0.052	
23	157	0.276	
23	158	0.438	
23	159	0.044	
23	160	0.446	
23	161	0	
23	162	0.164	
23	163	0.016	
23	164	0.102	
23	165	0.231	
23	166	0.076	
23	167	0.016	
23	168	0.16	
23	169	0.292	
23	170	0.059	
23	171	0.025	
23	172	0.287	
23	173	0.424	
23	174	0.247	
23	175	0.089	
23	176	0.407	
23	177	0.417	
23	178	0.353	
23	179	0.367	
23	180	0.177	
23	181	0.397	
24	1	0.296	
24	2	0.036	
24	3	0.478	
24	4	0.086	
24	5	0.053	
24	6	0.028	
24	7	0.215	
24	8	0.109	
24	9	0.082	
24	10	0.391	
24	11	0.435	
24	12	0.316	
24	13	0.138	
24	14	0.095	
24	15	0.142	
24	16	0.355	
24	17	0.159	
24	18	0.062	
24	19	0.365	
24	20	0.376	
24	21	0.039	
24	22	0.219	
24	23	0.411	
24	24	0.381	
24	25	0.327	
24	26	0.072	
24	27	0.249	
24	28	0.24	
24	29	0.118	
24	30	0.01	
24	31	0.394	
24	32	0.19	
24	33	0.192	
24	34	0.077	
24	35	0.415	
24	36	0.441	
24	37	0.324	
24	38	0.452	
24	39	0.03	
24	40	0.347	
24	41	0.218	
24	42	0.424	
24	43	0.338	
24	44	0.057	
24	45	0.089	
24	46	0.383	
24	47	0.08	
24	48	0.091	
24	49	0.127	
24	50	0.076	
24	51	0.109	
24	52	0.425	
24	53	0.176	
24	54	0.489	
24	55	0.013	
24	56	0.232	
24	57	0.054	
24	58	0.094	
24	59	0.311	
24	60	0.065	
24	61	0.48	
24	62	0.074	
24	63	0.159	
24	64	0.313	
24	65	0.083	
24	66	0.121	
24	67	0.482	
24	68	0.207	
24	69	0.178	
24	70	0.292	
24	71	0.084	
24	72	0.456	
24	73	0.489	
24	74	0.278	
24	75	0.458	
24	76	0.118	
24	77	0.422	
24	78	0.39	
24	79	0.15	
24	80	0.465	
24	81	0.379	
24	82	0.194	
24	83	0.161	
24	84	0.409	
24	85	0.362	
24	86	0.036	
24	87	0.313	
24	88	0.265	
24	89	0.236	
24	90	0.47	
24	91	0.124	
24	92	0.406	
24	93	0.217	
24	94	0.184	
24	95	0.042	
24	96	0.093	
24	97	0.31	
24	98	0.169	
24	99	0.097	
24	100	0.455	
24	101	0.155	
24	102	0.231	
24	103	0.11	
24	104	0.051	
24	105	0.163	
24	106	0.169	
24	107	0.118	
24	108	0.419	
24	109	0.109	
24	110	0.248	
24	111	0.169	
24	112	0.385	
24	113	0.327	
24	114	0.105	
24	115	0.203	
24	116	0.087	
24	117	0.244	
24	118	0.245	
24	119	0.022	
24	120	0.274	
24	121	0.181	
24	122	0.361	
24	123	0.497	
24	124	0.101	
24	125	0.372	
24	126	0.063	
24	127	0.216	
24	128	0.121	
24	129	0.385	
24	130	0.172	
24	131	0.045	
24	132	0.433	
24	133	0.097	
24	134	0.426	
24	135	0.014	
24	136	0.351	
24	137	0.159	
24	138	0.396	
24	139	0.384	
24	140	0.28	
24	141	0.266	
24	142	0.462	
24	143	0.054	
24	144	0.139	
24	145	0.474	
24	146	0.282	
24	147	0.43	
24	148	0.077	
24	149	0.073	
24	150	0.291	
24	151	0.303	
24	152	0.479	
24	153	0.064	
24	154	0.347	
24	155	0.37	
24	156	0.483	
24	157	0.304	
24	158	0.373	
24	159	0.171	
24	160	0.337	
24	161	0.202	
24	162	0.496	
24	163	0.174	
24	164	0.104	
24	165	0.02	
24	166	0.215	
24	167	0.104	
24	168	0.066	
24	169	0.307	
24	170	0.171	
24	171	0.242	
24	172	0.028	
24	173	0.269	
24	174	0.198	
24	175	0.281	
24	176	0.432	
24	177	0.134	
24	178	0.455	
24	179	0.286	
24	180	0.084	
24	181	0.255	
25	1	0.163	
25	2	0.293	
25	3	0.243	
25	4	0.448	
25	5	0.464	
25	6	0.307	
25	7	0.179	
25	8	0.246	
25	9	0.022	
25	10	0.402	
25	11	0.115	
25	12	0.214	
25	13	0.329	
25	14	0.35	
25	15	0.154	
25	16	0.269	
25	17	0.219	
25	18	0.151	
25	19	0.368	
25	20	0.433	
25	21	0.35	
25	22	0.16	
25	23	0.426	
25	24	0.1	
25	25	0.192	
25	26	0.305	
25	27	0.209	
25	28	0.329	
25	29	0.007	
25	30	0.13	
25	31	0.106	
25	32	0.464	
25	33	0.294	
25	34	0.147	
25	35	0.247	
25	36	0.309	
25	37	0.253	
25	38	0.069	
25	39	0.037	
25	40	0.308	
25	41	0.36	
25	42	0.106	
25	43	0.37	
25	44	0.233	
25	45	0.238	
25	46	0.306	
25	47	0.343	
25	48	0.203	
25	49	0.41	
25	50	0.057	
25	51	0.186	
25	52	0.415	
25	53	0.037	
25	54	0.098	
25	55	0.061	
25	56	0.153	
25	57	0.152	
25	58	0.463	
25	59	0.134	
25	60	0.248	
25	61	0.282	
25	62	0.354	
25	63	0.443	
25	64	0.203	
25	65	0.027	
25	66	0.383	
25	67	0.33	
25	68	0.392	
25	69	0.15	
25	70	0.295	
25	71	0.271	
25	72	0.406	
25	73	0.352	
25	74	0.346	
25	75	0.215	
25	76	0.289	
25	77	0.485	
25	78	0.497	
25	79	0.277	
25	80	0.362	
25	81	0.015	
25	82	0.059	
25	83	0.229	
25	84	0.265	
25	85	0.118	
25	86	0.428	
25	87	0.078	
25	88	0.234	
25	89	0.206	
25	90	0.308	
25	91	0.107	
25	92	0.252	
25	93	0.241	
25	94	0.08	
25	95	0.432	
25	96	0.425	
25	97	0.155	
25	98	0.017	
25	99	0.022	
25	100	0.033	
25	101	0.189	
25	102	0.351	
25	103	0.116	
25	104	0.318	
25	105	0.171	
25	106	0.311	
25	107	0.401	
25	108	0.428	
25	109	0.366	
25	110	0.316	
25	111	0.074	
25	112	0.051	
25	113	0.008	
25	114	0.19	
25	115	0.062	
25	116	0.373	
25	117	0.29	
25	118	0.477	
25	119	0.437	
25	120	0.138	
25	121	0.247	
25	122	0.373	
25	123	0.426	
25	124	0.322	
25	125	0.161	
25	126	0.249	
25	127	0.284	
25	128	0.148	
25	129	0.337	
25	130	0.029	
25	131	0.125	
25	132	0.083	
25	133	0.486	
25	134	0.212	
25	135	0.033	
25	136	0.142	
25	137	0.427	
25	138	0.001	
25	139	0.217	
25	140	0.496	
25	141	0.291	
25	142	0.068	
25	143	0.47	
25	144	0.429	
25	145	0.355	
25	146	0.316	
25	147	0.012	
25	148	0.031	
25	149	0.39	
25	150	0.279	
25	151	0.308	
25	152	0.489	
25	153	0.266	
25	154	0.015	
25	155	0.214	
25	156	0.343	
25	157	0.402	
25	158	0.492	
25	159	0.099	
25	160	0.205	
25	161	0.234	
25	162	0.367	
25	163	0.183	
25	164	0.007	
25	165	0.296	
25	166	0.325	
25	167	0.366	
25	168	0.038	
25	169	0.149	
25	170	0.305	
25	171	0.35	
25	172	0.041	
25	173	0.152	
25	174	0.494	
25	175	0.354	
25	176	0.081	
25	177	0.249	
25	178	0.391	
25	179	0.171	
25	180	0.47	
25	181	0.126	
26	1	0.356	
26	2	0.056	
26	3	0.127	
26	4	0.094	
26	5	0.475	
26	6	0.367	
26	7	0.409	
26	8	0.473	
26	9	0.237	
26	10	0.144	
26	11	0.071	
26	12	0.487	
26	13	0.458	
26	14	0.274	
26	15	0.101	
26	16	0.36	
26	17	0.221	
26	18	0.363	
26	19	0.183	
26	20	0.173	
26	21	0.19	
26	22	0.427	
26	23	0.152	
26	24	0.091	
26	25	0.268	
26	26	0.479	
26	27	0.272	
26	28	0.203	
26	29	0.454	
26	30	0.169	
26	31	0.4	
26	32	0.365	
26	33	0.205	
26	34	0.395	
26	35	0.057	
26	36	0.278	
26	37	0.321	
26	38	0.317	
26	39	0.471	
26	40	0.398	
26	41	0.014	
26	42	0.429	
26	43	0.319	
26	44	0.48	
26	45	0.388	
26	46	0.314	
26	47	0.294	
26	48	0.165	
26	49	0.194	
26	50	0.4	
26	51	0.017	
26	52	0.297	
26	53	0.32	
26	54	0.27	
26	55	0.156	
26	56	0.413	
26	57	0.248	
26	58	0.122	
26	59	0.352	
26	60	0.099	
26	61	0.387	
26	62	0.305	
26	63	0.038	
26	64	0.08	
26	65	0.062	
26	66	0.395	
26	67	0.45	
26	68	0.016	
26	69	0.358	
26	70	0.267	
26	71	0.432	
26	72	0.153	
26	73	0.161	
26	74	0.287	
26	75	0.109	
26	76	0.162	
26	77	0.256	
26	78	0.294	
26	79	0.196	
26	80	0.277	
26	81	0.415	
26	82	0.26	
26	83	0.052	
26	84	0.408	
26	85	0.403	
26	86	0.267	
26	87	0.302	
26	88	0.075	
26	89	0.216	
26	90	0.222	
26	91	0.493	
26	92	0.174	
26	93	0.159	
26	94	0.239	
26	95	0.256	
26	96	0.482	
26	97	0.162	
26	98	0.244	
26	99	0.333	
26	100	0.259	
26	101	0.247	
26	102	0.226	
26	103	0.015	
26	104	0.271	
26	105	0.222	
26	106	0.021	
26	107	0.162	
26	108	0.234	
26	109	0.151	
26	110	0.446	
26	111	0.339	
26	112	0.246	
26	113	0.347	
26	114	0.08	
26	115	0.388	
26	116	0.028	
26	117	0.079	
26	118	0.235	
26	119	0.405	
26	120	0.171	
26	121	0.112	
26	122	0.248	
26	123	0.124	
26	124	0.132	
26	125	0.112	
26	126	0.387	
26	127	0.034	
26	128	0.003	
26	129	0.372	
26	130	0.179	
26	131	0.083	
26	132	0.04	
26	133	0.403	
26	134	0.309	
26	135	0.411	
26	136	0.308	
26	137	0.179	
26	138	0.414	
